name,title,description,creator,youtube_url,template_url,date_posted,resource_url,id
Long Form Video System,How I 100% Automated Long Form Content with n8n (free template),"This system automates the creation of faceless, long-form YouTube videos using an n8n workflow. It integrates workflow nodes that pull data from a Google Sheet, generate intro/outro scripts and a top 10 ranking via AI agents, and compile visuals using the JSON2Video API alongside ElevenLabs for realistic voiceovers. The workflow uses polling for video status and uploads the finished video to YouTube. Free template available via a Skool community by Nate Herk.",Nate Herk | AI Automation,https://www.youtube.com/watch?v=lF2bvXoV-Zg,https://drive.google.com/file/d/1RsonZRI1buGbXwzJcly7VWt427gP339W/view?usp=drive_link,2025-04-03T16:13:28.000Z,https://www.skool.com/ai-automation-society/new-video-how-i-100-automated-long-form-content-with-n8n,lF2bvXoV-Zg
Lovable Excuse Generator,Build Anything with Lovable + n8n AI Agents (beginner's guide),"This system, demonstrated by Nate Herk, is a dynamic workflow that integrates Lovable with an AI-powered excuse generator. It uses n8n’s webhook trigger to capture user input from a Lovable web app, passes the data to an AI agent (configured with OpenAI's chat model) for generating creative excuses, and then returns the output back to the app. Additional features include a dynamic level system and a tone selection drop-down, all available via a free template from the Skool community.",Nate Herk | AI Automation,https://www.youtube.com/watch?v=kUpTUEwKnrk,https://drive.google.com/file/d/1XjUrc-qvfVdOsUwltlru6_usqEYFJClN/view?usp=drive_link,2025-04-02T02:35:03.000Z,https://www.skool.com/ai-automation-society/new-video-build-anything-with-lovable-n8n-ai-agents-beginners-guide,kUpTUEwKnrk
LinkedIn DM System,Build This Automated AI LinkedIn DM System in 1 Hour (N8N),"This system automates LinkedIn outreach by scraping Apollo leads with an Apify actor, enriching them using AI-powered personalization, and generating custom icebreakers via OpenAI. The workflow logs data in Google Sheets, triggers webhooks, and sends targeted connection requests using PhantomBuster. Developed by Nick Saraev, the solution streamlines manual outreach into a coherent automated process, and the provided template is completely free.",Nick Saraev,https://www.youtube.com/watch?v=gsPGdq2C97c,https://drive.google.com/file/d/1587u1Up2vB5nQ8AeHMvXmqzOZ3lHbynB/view?usp=drive_link,2025-04-02T02:16:06.000Z,https://gumroad.com/d/856ae783168debba4e5ed913e350cad0,gsPGdq2C97c
Gemini Media Analyzer,"Analyze any Video, Image or PDF with Gemini and n8n (Step-by-Step)","In this step-by-step tutorial by MagicOps AI, a specific automation system is built for analyzing videos, images, and PDFs via the Gemini API. The system utilizes HTTP Request nodes, resumable upload techniques, dynamic JSON handling, and API integration to extract structured data (such as video format and topic). The walkthrough covers API authentication, file uploads, and configuring request headers, culminating in a free template for immediate use.",MagicOps AI,https://www.youtube.com/watch?v=OWJKGkPEGSw,https://drive.google.com/file/d/1IpgIE8XTSjCBDWqlwdp93HPGU7Iq_6YE/view?usp=drive_link,2025-04-01T13:17:33.000Z,https://gumroad.com/d/33e7983dbc264d9a67685e7511be8da6,OWJKGkPEGSw
Prompt Engineer Agent,How to Build Your PERSONAL Prompt Engineer Agent with n8n (for any model!),"This system automates prompt engineering via an n8n workflow that dynamically selects and refines prompt generation for various LLMs such as OpenAI, Anthropic, and Gemini. It employs dedicated sub-workflows, context buffering, markdown formatting, and quality proofing nodes to differentiate between reasoning and non‐reasoning models. Triggered via chat input with Whisper Flow transcription, it streamlines prompt optimization. Creator Mark Kashef details technical integration and scalability in this advanced setup.",Mark Kashef,https://www.youtube.com/watch?v=c-NdrhFbUxY,https://drive.google.com/file/d/1NyFafJnrtUi7TOVLscPU_b8RS56M2U2X/view?usp=drive_link  https://drive.google.com/file/d/1VOR6we1twlcOK6KqdBVKymZ1rdPieMjW/view?usp=drive_link  https://drive.google.com/file/d/12Lyb9rlIbrWBk69QE7VGIDtNsRoAu4YJ/view?usp=drive_link  https://drive.google.com/file/d/13oEa3bVH2l3Q0FX6dMGwXOWCB_PiufVk/view?usp=drive_link  https://drive.google.com/file/d/1Xv2Rc0Mr2KsX1PqydpGPcvSLVY2cgxxG/view?usp=drive_link ,2025-03-31T19:57:49.000Z,https://gumroad.com/d/c9049db35435f30ceb015a00e2ea7dc6,c-NdrhFbUxY
AI PDF Research Report,Research ANYTHING and Get a PDF Report (free n8n template),"This system is an advanced AI research workflow that generates detailed PDF reports from a single search topic. It automates the process by using AI agents to break down a subject into chapters, retrieve and format multiple research sources via Tavi, merge data from Google Sheets, and compile a structured HTML output that is converted into a clickable PDF using an HTML-to-PDF API. Built by Nate Herk, this free template is available in his Skool community for cost-effective, high-quality report generation.",Nate Herk | AI Automation,https://www.youtube.com/watch?v=TeFCb5-4e5U,https://drive.google.com/file/d/1ywEBz6UjLDv68uB2t4colnqmOrykwjMe/view?usp=drive_link,2025-03-30T21:07:44.000Z,https://www.skool.com/ai-automation-society/new-video-i-built-deep-research-that-beats-perplexity-openai,TeFCb5-4e5U
Voice Clone Agent,I Just Built An AI Agent Clone Of Myself (n8n),"This workflow demonstrates an AI voice clone agent built on n8n that integrates Telegram triggers, audio transcription via OpenAI, and voice synthesis with ElevenLabs. The system routes both audio and text messages using a switch mechanism, merges inputs for processing, and makes HTTP API calls to generate voice responses. Created by Jono Catliff, the free blueprint is provided to help users replicate the setup.",Jono Catliff,https://www.youtube.com/watch?v=QQLEnVCHB1I,https://drive.google.com/file/d/1ZNShy_DlSB4vhhK-MK_ZxLN3eLoTJWHU/view?usp=drive_link,2025-03-29T16:33:08.000Z,https://gumroad.com/d/f7e9673b32028a617c4ced13aba25b40,QQLEnVCHB1I
Support Email AI Workflow,We're All Using AI Agents Wrong.,"In this video, Nate Herk explains a detailed, deterministic AI workflow system built in n8n that automates customer support email responses. The system uses Google Drive for document ingestion, Pine Cone for vector-based searches, and an OpenAI node for generating accurate replies, all integrated in a linear flow for improved reliability, cost-efficiency, and easier debugging. A free template is available via the creator’s community.",Nate Herk | AI Automation,https://www.youtube.com/watch?v=HuTyZiUDz2k,https://drive.google.com/file/d/1J2xOp3hobZ2AjlkMaRzTdgSqb_U73dVe/view?usp=drive_link  https://drive.google.com/file/d/1ZxZJWKeLwDtrINECXwrECI8-9H94aNzZ/view?usp=drive_link ,2025-03-27T20:15:32.000Z,https://www.skool.com/ai-automation-society/new-video-were-all-using-no-code-ai-agents-wrong,HuTyZiUDz2k
Multi-Agent Supervisor System,Don't Build Another AI Agent Until You See This: Langchain’s Multi Agent Architecture ~ n8n,"In this video by Mahmut Kasimoglu, a multi-agent workflow system is demonstrated that uses a supervisor agent to orchestrate specialized sub-agents for handling emails, contacts, calendars, and context queries. The system, inspired by Langchain’s multi-agent architecture, shows how tasks are delegated sequentially or in parallel for improved efficiency and debugging. It is implemented in n8n with a free JSON workflow template available to download via his Skool community.",Mahmut Kasimoglu | AI Automation,https://www.youtube.com/watch?v=Ah-1-Lda4DU,https://drive.google.com/file/d/1Z_RSpNhoAA06YMtuzUb-jcDEkC8xU6_9/view?usp=drive_link,2025-03-26T18:52:50.000Z,https://www.skool.com/business-ai-alliance/dont-build-another-ai-agent-or-ai-workflow-in-n8n-until-you-see-this,Ah-1-Lda4DU
TikTok Viral Scraper,Want Viral TikTok Videos? Copy This AI System Now | N8N Tutorial,"This system automates TikTok content analysis by scraping trending videos via Apify and managing topic data in Airtable. It downloads videos, stores them temporarily on Google Drive, and then leverages Google’s Gemini AI to extract key metrics such as hooks, visual cues, view counts, and captions. The workflow uses scheduled triggers and iterative processing to update Airtable records. Developed by MagicOps AI, the free template streamlines viral content strategy.",MagicOps AI,https://www.youtube.com/watch?v=IWUy79cSp60,https://drive.google.com/file/d/1SlrxzebxsPoE5hWiZj2gjnalItYBrf6v/view?usp=drive_link,2025-03-26T13:57:12.000Z,https://gumroad.com/d/99c324cfadf5357d7e48afc6aa3e7c6c,IWUy79cSp60
Document OCR Automation,Understand ANY Document with Mistral OCR in n8n (Step-by-Step),"Creator Nate Herk demonstrates a step-by-step system that automates document processing using Mistral OCR. The workflow, implemented entirely in n8n, includes uploading a binary document, retrieving a signed URL, and executing OCR extraction via HTTP requests with proper authentication. It processes PDFs and images to extract structured data for further AI agent integration and business applications. A free template for this complete system is available via the Skool community.",Nate Herk | AI Automation,https://www.youtube.com/watch?v=85qo6qC4r-0,https://drive.google.com/file/d/1LGe7nJeBrarMK7yxFf9676LAZ2-z0YEJ/view?usp=drive_link,2025-03-25T18:43:27.000Z,https://www.skool.com/ai-automation-society/new-video-understand-any-document-with-mistral-ocr-in-n8n-step-by-step,85qo6qC4r-0
Jarvis Assistant,"How I Built JARVIS with No Code (Tutorial w/ Lovable, ElevenLabs, n8n)","This video demonstrates a complete no-code AI assistant system that integrates a voice UI built with Lovable and ElevenLabs with a backend automated workflow built on n8n. The system uses multiple sub-agents including email, calendar, contacts, and content creation along with a Tavly search tool. Creator Nate Herk explains how to configure API integrations, webhooks, and tool chaining, and offers the free template via his Skool community resource for replicating the workflow.",Nate Herk | AI Automation,https://www.youtube.com/watch?v=KUvSzvFeZls,https://drive.google.com/file/d/1kDObptC2SpkViCPxI7ajFP7phBm-7M6t/view?usp=drive_link  https://drive.google.com/file/d/11kmVhQxb9nFV0PJr-C_RyFg1ZNjaIEL4/view?usp=drive_link  https://drive.google.com/file/d/1GJLNj5MiPjG_u1eXEIKtUWtfLAKvD9ov/view?usp=drive_link  https://drive.google.com/file/d/1BfHwX2aKv9FXbbGoEuZxD_WTBDvK6x8G/view?usp=drive_link  https://drive.google.com/file/d/1TqY55BSuEycBfXC9QjL9aEFHwng3IU2T/view?usp=drive_link ,2025-03-23T19:37:30.000Z,https://www.skool.com/ai-automation-society/new-video-how-i-built-jarvis-with-no-code-tutorial-w-lovable-elevenlabs-n8n,KUvSzvFeZls
Airbnb MCP Agent Workflow,This feature makes building AI Agents 10x easier (MCP server setup),"In this video, Rory Ridgers demonstrates a dedicated AI agent system that leverages MCP servers to streamline Airbnb data queries. The workflow uses a community node from GitHub to list available Airbnb functions and execute the appropriate tool based on dynamic parameters. This technical setup bypasses the need for hardcoded API calls by pulling a JSON schema for tool configuration, enabling efficient and flexible Airbnb searches. The free, open‐source template allows users to quickly integrate this system.",Rory Ridgers,https://www.youtube.com/watch?v=QnPlb0VCcpE,https://drive.google.com/file/d/1Tw5tliKKpVYFH-NCkNAM9cTcGxd3jvWg/view?usp=drive_link  https://drive.google.com/file/d/1NY2e1K1G5KoByQ3nR9N0n85F5T8LIKqI/view?usp=drive_link  https://drive.google.com/file/d/18v98uQ-QkCkovMpLdb-6YpJ99vUw9ar8/view?usp=drive_link,2025-03-20T21:07:28.000Z,https://github.com/nerding-io/n8n-nodes-mcp,QnPlb0VCcpE
MCP AI Agent Workflow,Claude MCP has Changed AI Forever - Here's What You NEED to Know,"In this video, Cole Medin demonstrates a complete AI agent workflow built on the Model Context Protocol (MCP), integrating various services using a free n8n community node template. The system standardizes tool usage across services such as Brave search and Stagehand via MCP servers, enabling a plug-and-play approach for AI agents. The tutorial covers setting up credentials, executing tool calls, and even shows a free template for rapid integration.",Cole Medin,https://www.youtube.com/watch?v=v_6EXt6T83I,https://drive.google.com/file/d/1PdCrvv2Tt-uEGTcuBmu69O2jLpKyOrp-/view?usp=drive_link  https://drive.google.com/file/d/1yqXLc318sICay3sCahk_rQGzYOaX_jrt/view?usp=drive_link  https://drive.google.com/file/d/1NjvaiT-uQXR2pV8pPbwezmbZWOb8_YAC/view?usp=drive_link ,2025-03-20T00:00:48.000Z,https://github.com/modelcontextprotocol/servers,v_6EXt6T83I
Resume Screener,This AI Resume Screener Will Change How You Hire Forever!,"Mahmut Kasimoglu demonstrates a robust AI resume screening workflow that automates candidate evaluation using a no-code automation tool. The system integrates Gmail triggers for email-based resume intake, AirTable for data management, and employs multiple AI models (GPT-4o, Claude 3.5, Gemini 2.0 flash, and o3 mini) within evaluator/optimizer and voting parallelization patterns. The workflow processes PDF/HTML resumes, extracts structured data, and iteratively aggregates scores. A free template is available via the linked community resource.",Mahmut Kasimoglu | AI Automation,https://www.youtube.com/watch?v=lGnsQ3qWUmk,https://drive.google.com/file/d/1MSG1DN458vUafEhYZH30eEHotJsy2e1B/view?usp=drive_link,2025-03-18T22:13:21.000Z,https://www.skool.com/business-ai-alliance/video-on-resume-screener-is-out,lGnsQ3qWUmk
MCP Workflow Setup,"Ultimate No Code MCP Setup Guide (Self-Host, Installation, Common Issues)","In this detailed setup guide, Nate Herk walks you through deploying a self‐hosted MCP system using n8n’s community nodes. The video demonstrates installing the MCP community node via a free GitHub repository, configuring connections to various MCP servers, and integrating tools like Airbnb search, Brave search, and Airtable. It covers command execution with MPX, parameter handling, and environment variables to streamline automation without terminal commands, all backed by free resources.",Nate Herk | AI Automation,https://www.youtube.com/watch?v=OUPW4DJMAsA,https://drive.google.com/file/d/1D2_NfUDEWV7UIxUBci_7CR6kKlfwL-T9/view?usp=drive_link,2025-03-17T22:03:48.000Z,https://www.skool.com/ai-automation-society/new-video-ultimate-no-code-mcp-setup-guide-self-host-installation-common-issues,OUPW4DJMAsA
